Stfips;Area;areadigest;Year;PeriodType;Period;Select area;Area Name;AreaType;Est Total households Base;Est Families;Est Families , Own kids <18;Est Families , Married-couple;Est Families , Married-couple, Own kids <18;Est Families , Male HH, no wife present;Est Families , Male HH, no wife present, Own kids <18;Est Families , Female HH, no husband present;Est Civilian Veterans 18+, Base;Est Civilian Veterans 18+;Est Disabled,  Civil Noninst Pop, Total Base;Est Disabled,  Civil Noninst Pop, Total;Est Disabled,  Civil Noninst Pop, < 18 years Base;Est Disabled,  Civil Noninst Pop, < 18 years;Est Families , Female HH, no husband present, Own kids <18;Est Disabled,  Civil Noninst Pop, 18 to 64 years Base;Est Disabled,  Civil Noninst Pop, 18 to 64 years;Est Disabled,  Civil Noninst Pop, 65 years+ Base;Est Disabled,  Civil Noninst Pop, 65 years+;Est Move Year Ago, Pop 1+, Base;Est households, Nonfamily households;Est Move Year Ago, Pop 1+, Same house;Est Move Year Ago, Pop 1+, Diff house;Est Move Year Ago, Pop 1+, Diff house, Same county;Est Move Year Ago, Pop 1+, Diff house, Diff county;Est Move Year Ago, Pop 1+, Diff house, Diff county, Same state;Est Move Year Ago, Pop 1+, Diff house, Diff county, Diff state;Est Move Year Ago, Pop 1+, Abroad;Est households, Nonfamily, HH alone;Est Place of Birth, Pop Base;Est Place of Birth, Pop, Native;Est Place of Birth, Pop, Native, Born in US Base;Est Place of Birth, Pop, Native, Born in US, State of residence;Est Place of Birth, Pop, Native, Born in US, Diff state;Est Place of Birth, Pop, Native, Born Puerto Rico US Islands or born abroad to US parent;Est Place of Birth, Pop, Foreign born;Est households, Nonfamily, HH alone, 65+;Est US Citizen, Foreign-born, Base;Est US Citizen, Foreign-born,  Naturalized;Est US Citizen, Foreign-born,  Not a citizen;Est Region Foreign Born Pop;Est Region Foreign Born Pop, Europe;Est Region Foreign Born Pop, Asia;Est Region Foreign Born Pop, Africa;Est Region Foreign Born Pop, Oceania;Est Region Foreign Born Pop, Latin America;Est Region Foreign Born Pop, Northern America;Est Households with 1+ people <18 years;Est Households with 1+ people 65 years+;Est Average household size;Est Average family size;Est Enroll Pop 3+ in school, Base;Est Enroll Pop 3+ , Preschool;Est Enroll Pop 3+ , Kindergarten;Est Enroll Pop 3+ , Elementary school 1-8;Est Enroll Pop 3+ , High school 9-12;Est Enroll Pop 3+ , College or grad school;Est Educ Attain Pop 25+, Base;Est Educ Attain Pop 25+, Less than 9th grade;Est Educ Attain Pop 25+, 9th to 12th grade no diploma;Est Educ Attain Pop 25+, High school graduate or GED;Est Educ Attain Pop 25+, Some college no degree;Est Educ Attain Pop 25+, Associate's degree;Est Educ Attain Pop 25+, Bachelor's degree;Est Educ Attain Pop 25+, Graduate or professional degree;% Civilian Veterans 18+;% Disabled,  Civil Noninst Pop, Total;% Disabled,  Civil Noninst Pop, <18 years;% Disabled,  Civil Noninst Pop, 18 to 64 years;% Disabled,  Civil Noninst Pop, 65 years+;% Move Year Ago, Pop 1+, Same house;% Move Year Ago, Pop 1+, Diff house;% Move Year Ago, Pop 1+, Diff house, Same county;% Move Year Ago, Pop 1+, Diff house, Diff county;% Move Year Ago, Pop 1+, Diff house, Diff county, Same state;% Move Year Ago, Pop 1+, Diff house, Diff county, Diff state;% Move Year Ago, Pop 1+, Abroad;% Educ Attain Pop 25+, Less than 9th grade;% Educ Attain Pop 25+, 9th to 12th grade, no diploma;% Educ Attain Pop 25+, High school graduate or GED;% Educ Attain Pop 25+, Some college no degree;% Educ Attain Pop 25+, Associate's degree;% Educ Attain Pop 25+, Bachelor's degree;% Educ Attain Pop 25+, Graduate or professional degree;% Educ Attain Pop 25+, Percent high school graduate+;% Educ Attain Pop 25+, Percent bachelor's degree+;Est Pop sex, age;Est Pop sex, age, Male;% Pop sex, age, Male;Est Pop sex, age, Female;% Pop sex, age, Female;Est Pop sex, age <5;% Pop sex, age <5;Est Pop sex, age 5-9;% Pop sex, age 5-9;Est Pop sex, age 10-14;% Pop sex, age 10-14;Est Pop sex, age 15-19;% Pop sex, age 15-19;Est Pop sex, age 20-24;% Pop sex, age 20-24;Est Pop sex, age 25-34;% Pop sex, age 25-34;Est Pop sex, age 35-44;% Pop sex, age 35-44;Est Pop sex, age 45-54;% Pop sex, age 45-54;Est Pop sex, age 55-59;% Pop sex, age 55-59;Est Pop sex, age 60-64;% Pop sex, age 60-64;Est Pop sex, age 65-74;% Pop sex, age 65-74;Est Pop sex, age 75-84;% Pop sex, age 75-84;Est Pop sex, age 85+;% Pop sex, age 85+;Est Pop sex, age Median age;Est Pop sex, age 18+;% Pop sex, age 18+;Est Pop sex, age 21+;% Pop sex, age 21+;Est Pop sex, age 62+;% Pop sex, age 62+;Est Pop sex, age 65+;% Pop sex, age 65+;Est Pop sex, age 18+;Est SEX AND AGE 18+ Male;% SEX AND AGE 18+ Male;Est SEX AND AGE 18+ Female;% SEX AND AGE 18+ Female;Est SEX AND AGE 65+;Est SEX AND AGE 65+ Male;% SEX AND AGE 65+ Male;Est SEX AND AGE 65+ Female;% SEX AND AGE 65+ Female;Est Pop Race Base;Est Pop Race, 1 Base;% Pop Race, 1;Est Pop Race, 2+ Base;% Pop Race, 2+;Est RACE, 1;% RACE, 1;Est RACE,1, White;% RACE,1, White;Est RACE,1, Black or African American;% RACE,1, Black or African American;Est RACE,1, American Indian and Alaska Native;% RACE,1, American Indian and Alaska Native;Est RACE,1, American Indian and Alaska Native, Cherokee tribal grouping;% RACE,1, American Indian and Alaska Native, Cherokee tribal grouping;Est RACE,1, American Indian and Alaska Native, Chippewa tribal grouping;% RACE,1, American Indian and Alaska Native, Chippewa tribal grouping;Est RACE,1, American Indian and Alaska Native, Navajo tribal grouping;% RACE,1, American Indian and Alaska Native, Navajo tribal grouping;Est RACE,1, American Indian and Alaska Native, Sioux tribal grouping;% RACE,1, American Indian and Alaska Native, Sioux tribal grouping;Est RACE,1, Asian;% RACE,1, Asian;Est RACE,1, Asian, Indian;% RACE,1, Asian, Indian;Est RACE,1, Asian, Chinese;% RACE,1, Asian, Chinese;Est RACE,1, Asian, Filipino;% RACE,1, Asian, Filipino;Est RACE,1, Asian, Japanese;% RACE,1, Asian, Japanese;Est RACE,1, Asian, Korean;% RACE,1, Asian, Korean;Est RACE,1, Asian, Vietnamese;% RACE,1, Asian, Vietnamese;Est RACE,1, Asian, Other;% RACE,1, Asian, Other;Est RACE,1, Native Hawaiian/Pacific Islander;% RACE,1, Native Hawaiian/Pacific Islander;Est RACE,1, Native Hawaiian/Pacific Islander, Native Hawaiian;% RACE,1, Native Hawaiian/Pacific Islander, Native Hawaiian;Est RACE,1, Native Hawaiian/Pacific Islander, Guamanian or Chamorro;% RACE,1, Native Hawaiian/Pacific Islander, Guamanian or Chamorro;Est RACE,1, Native Hawaiian/Pacific Islander, Samoan;% RACE,1, Native Hawaiian/Pacific Islander, Samoan;Est RACE,1, Native Hawaiian/Pacific Islander, Other;% RACE,1, Native Hawaiian/Pacific Islander, Other;Est RACE,1, other race;% RACE,1, other race;Est RACE, 2+ Base;% RACE, 2+;Est RACE, 2+ - White and Black;% RACE, 2+ - White and Black;Est RACE, 2+ - White and American Native;% RACE, 2+ - White and American Native;Est RACE, 2+ - White and Asian;% RACE, 2+ - White and Asian;Est RACE, 2+ - Black  and American Native;% RACE, 2+ - Black  and American Native;Est Hispanic, any race;% Hispanic, any race;Est Hispanic, any race, Mexican;% Hispanic, any race, Mexican;Est Hispanic, any race, Puerto Rican;% Hispanic, any race, Puerto Rican;Est Hispanic, any race, Cuban;% Hispanic, any race, Cuban;Est Hispanic, any race, Other;% Hispanic, any race, Other;Est Not Hispanic;% Not Hispanic;Est Not Hispanic, White alone;% Not Hispanic, White alone;Est Not Hispanic, Black  alone;% Not Hispanic, Black  alone;Est Not Hispanic, American Native alone;% Not Hispanic, American Native alone;Est Not Hispanic, Asian alone;% Not Hispanic, Asian alone;Est Not Hispanic, Native Hawaiian/Pacific Islander alone;% Not Hispanic, Native Hawaiian/Pacific Islander alone;Est Not Hispanic, other race alone;% Not Hispanic, other race alone;Est Not Hispanic, 2+ races;% Not Hispanic, 2+ races;Est Not Hispanic, 2+ races, +Other;% Not Hispanic, 2+ races, +Other;AcsSource;Working age population;ACSPerWorkAgePop_15_64;ACSSexAgeBasePrior;Total population annual % change;Total population rank;Area Type;Select date
02;000002;;2012;01;00;Alaska~​State~Alaska;Alaska;01;251651;166400;82259;123248;54673;13531;7327;29621;528429;71831;708946;77964;187072;4638;20259;460946;48882;60928;24444;721186;85251;592551;124028;73247;50781;17366;33415;4607;67265;731449;679136;662902;295280;367622;16234;52313;14983;52313;27288;25025;52313;6898;30577;1817;2148;8910;1963;89989;43850;2.8;3.44;195535;10865;10665;81495;40906;51604;464594;13726;23460;130277;128720;38287;79559;50565;13.6;11.0;2.5;10.6;40.1;82.2;17.2;10.2;7.0;2.4;4.6;0.6;3.0;5.0;28.0;27.7;8.2;17.1;10.9;92.0;28.0;731449;381094;52.1;350355;47.9;53934;7.4;52205;7.1;50912;7.0;50042;6.8;59762;8.2;109331;14.9;95782;13.1;103975;14.2;52436;7.2;40951;5.6;40354;5.5;15953;2.2;5812;0.8;33.8;544184;74.4;512911;70.1;83696;11.4;62119;8.5;544184;284144;52.2;260040;47.8;62119;29757;47.9;32362;52.1;731449;673157;92.0;58292;8.0;673157;92.0;486551;66.5;26207;3.6;102582;14.0;795;0.1;258;0.0;488;0.1;317;0.0;42790;5.9;235;0.0;2223;0.3;23505;3.2;1765;0.2;3440;0.5;1119;0.2;10503;1.4;8231;1.1;812;0.1;422;0.1;4313;0.6;2684;0.4;6796;0.9;58292;8.0;5220;0.7;32216;4.4;6444;0.9;1810;0.2;43686;6.0;24079;3.3;5995;0.8;894;0.1;12718;1.7;687763;94.0;460453;63.0;24615;3.4;100602;13.8;42358;5.8;8007;1.1;780;0.1;50948;7.0;539;0.1;1;512279;0.7;722718;1.208;47;State;Annual~2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06;000006;;2011;01;00;California~​State~California;California;01;12468743;8518518;4064364;6059185;2793349;748432;353329;1710901;28292703;1910994;37161789;3749792;9252466;289003;917686;23607468;1879561;4301855;1581228;37222678;3950225;31213310;5739596;4208649;1530947;1062519;468428;269772;3050172;37691912;27496855;27052171;20466513;6585658;444684;10195057;1060017;10195057;4771515;5423542;10195057;662643;3735292;160161;77152;5439653;120156;4565791;3085677;2.96;3.56;10584220;588092;512746;4064276;2258239;3160867;24443872;2511634;2110457;5150994;5392030;1872437;4697422;2708898;6.8;10.1;3.1;8.0;36.8;83.9;15.4;11.3;4.1;2.9;1.3;0.7;10.3;8.6;21.1;22.1;7.7;19.2;11.1;81.1;30.3;37691912;18750692;49.7;18941220;50.3;2533655;6.7;2515834;6.7;2580033;6.8;2751463;7.3;2867055;7.6;5404486;14.3;5169975;13.7;5253128;13.9;2279802;6.0;1938428;5.1;2376991;6.3;1390089;3.7;630973;1.7;35.4;28424476;75.4;26696461;70.8;5515372;14.6;4398053;11.7;28424476;14006329;49.3;14418147;50.7;4398053;1921723;43.7;2476330;56.3;37691912;36097905;95.8;1594007;4.2;36097905;95.8;23698393;62.9;2253905;6.0;289597;0.8;25685;0.1;2345;0.0;9130;0.0;6212;0.0;4970627;13.2;578235;1.5;1294771;3.4;1182082;3.1;271685;0.7;453175;1.2;610700;1.6;579979;1.5;146894;0.4;23158;0.1;21201;0.1;42804;0.1;59731;0.2;4738489;12.6;1594007;4.2;210104;0.6;245931;0.7;434428;1.2;39443;0.1;14359500;38.1;11969485;31.8;205340;0.5;83518;0.2;2101157;5.6;23332412;61.9;14917153;39.6;2148618;5.7;155431;0.4;4905646;13.0;136245;0.4;73698;0.2;995621;2.6;51890;0.1;1;25664337;0.681;37349363;0.917;1;State;Annual~2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06;000006;;2014;01;00;California~​State~California;California;01;12758648;8762059;3986219;6239143;2764763;772276;342929;1750640;29521047;1693602;38297457;4050631;9135133;293126;878527;24264509;2010783;4897815;1746722;38340324;3996589;32849251;5173052;3568783;1604269;1090301;513968;318021;3062500;38802500;28290101;27792932;21322694;6470238;497169;10512399;1137891;10512399;5154783;5357616;10512292;673268;3975591;170320;72230;5481745;139138;4532681;3464659;2.98;3.56;10531321;581804;510695;4038417;2208576;3191829;25654292;2555427;2038098;5360853;5560560;2002684;5120162;3016508;5.7;10.6;3.2;8.3;35.7;85.7;13.5;9.3;4.2;2.8;1.3;0.8;10.0;7.9;20.9;21.7;7.8;20.0;11.8;82.1;31.7;38802500;19264457;49.6;19538043;50.4;2511692;6.5;2559538;6.6;2525146;6.5;2636011;6.8;2915821;7.5;5722924;14.7;5184418;13.4;5235948;13.5;2421544;6.2;2099366;5.4;2836598;7.3;1486675;3.8;666819;1.7;36.0;29650921;76.4;27980746;72.1;6193974;16.0;4990092;12.9;29650921;14593490;49.2;15057431;50.8;4990092;2203388;44.2;2786704;55.8;38802500;37022711;95.4;1779789;4.6;37022711;95.4;23814044;61.4;2259681;5.8;286631;0.7;18335;0.0;2434;0.0;9863;0.0;4444;0.0;5398090;13.9;684191;1.8;1414487;3.6;1285185;3.3;274846;0.7;478854;1.2;635543;1.6;624984;1.6;150072;0.4;24669;0.1;26004;0.1;43617;0.1;55782;0.1;5114193;13.2;1779789;4.6;261756;0.7;291835;0.8;496377;1.3;37707;0.1;14988770;38.6;12510971;32.2;207565;0.5;86727;0.2;2183507;5.6;23813730;61.4;14849129;38.3;2155733;5.6;135245;0.3;5329431;13.7;137838;0.4;96073;0.2;1110281;2.9;49427;0.1;1;26216032;0.676;38332521;1.226;1;State;Annual~2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08;000008;;2010;01;00;Colorado~​State~Colorado;Colorado;01;1960585;1258885;587254;959624;411308;90518;49172;208743;3789844;391203;4956873;498680;1226208;40652;126774;3194530;272809;536135;185219;4988190;701700;4042039;911779;489557;422222;235856;186366;34372;555080;5049071;4551966;4479347;2144996;2334351;72619;497105;155925;497105;177346;319759;497105;68670;105946;25575;3547;274786;18581;636632;391255;2.52;3.12;1358511;89750;67678;548628;267403;385052;3328045;141906;201526;759326;753324;260733;779055;432175;10.3;10.1;3.3;8.5;34.5;81.0;18.3;9.8;8.5;4.7;3.7;0.7;4.3;6.1;22.8;22.6;7.8;23.4;13.0;89.7;36.4;5049071;2531362;50.1;2517709;49.9;342277;6.8;354521;7.0;330545;6.5;343494;6.8;350189;6.9;728299;14.4;703506;13.9;741051;14.7;331534;6.6;272017;5.4;310844;6.2;168956;3.3;71838;1.4;36.0;3820393;75.7;3610707;71.5;705315;14.0;551638;10.9;3820393;1899660;49.7;1920733;50.3;551638;245132;44.4;306506;55.6;5049071;4876834;96.6;172237;3.4;4876834;96.6;4208365;83.3;198117;3.9;49608;1.0;3653;0.1;498;0.0;7749;0.2;4108;0.1;133796;2.6;14006;0.3;22866;0.5;13154;0.3;9627;0.2;20822;0.4;27045;0.5;26276;0.5;4922;0.1;1702;0.0;2212;0.0;194;0.0;814;0.0;282026;5.6;172237;3.4;28341;0.6;43477;0.9;35712;0.7;2381;0.0;1047700;20.8;811192;16.1;23192;0.5;5121;0.1;208195;4.1;4001371;79.2;3528477;69.9;189658;3.8;26890;0.5;131852;2.6;4313;0.1;6092;0.1;114089;2.3;4947;0.1;1;3470090;0.687;;;22;State;Annual~2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08;000008;;2011;01;00;Colorado~​State~Colorado;Colorado;01;1975388;1256471;587062;970556;420122;87794;50673;198121;3857537;411754;5024885;516135;1226828;44788;116267;3238825;281930;559232;189417;5048443;718917;4048042;965357;498820;466537;264413;202124;35044;568963;5116796;4622036;4550842;2167926;2382916;71194;494760;158760;494760;177752;317008;494760;67622;107107;28731;3467;276759;11074;637884;407641;2.53;3.15;1377803;89850;67775;545345;272164;402669;3387310;135447;195838;757700;773805;281428;789859;453233;10.7;10.3;3.7;8.7;33.9;80.2;19.1;9.9;9.2;5.2;4.0;0.7;4.0;5.8;22.4;22.8;8.3;23.3;13.4;90.2;36.7;5116796;2569136;50.2;2547660;49.8;341041;6.7;348587;6.8;340012;6.6;339145;6.6;360701;7.0;744951;14.6;709547;13.9;729029;14.2;341161;6.7;287125;5.6;328585;6.4;171478;3.4;75434;1.5;36.2;3888219;76.0;3676695;71.9;742408;14.5;575497;11.2;3888219;1937510;49.8;1950709;50.2;575497;256679;44.6;318818;55.4;5116796;4944023;96.6;172773;3.4;4944023;96.6;4318187;84.4;203243;4.0;51677;1.0;3288;0.1;541;0.0;5439;0.1;5170;0.1;143760;2.8;20911;0.4;26268;0.5;14039;0.3;9337;0.2;23941;0.5;25536;0.5;23728;0.5;5949;0.1;1648;0.0;1580;0.0;771;0.0;1950;0.0;221207;4.3;172773;3.4;29863;0.6;45666;0.9;32931;0.6;4464;0.1;1070559;20.9;829837;16.2;25247;0.5;5834;0.1;209641;4.1;4046237;79.1;3560652;69.6;196454;3.8;27931;0.5;140122;2.7;5494;0.1;4848;0.1;110736;2.2;2765;0.1;1;3511659;0.686;5049071;1.341;22;State;Annual~2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08;000008;;2013;01;00;Colorado~​State~Colorado;Colorado;01;2002800;1279941;584086;982202;411595;88386;46754;209353;3992340;380210;5173272;560237;1239191;40681;125737;3304940;303621;629141;215935;5206012;722859;4186643;985063;523267;461796;255253;206543;34306;558904;5268367;4767733;4693854;2283893;2409961;73879;500634;172095;500634;197600;303034;500634;70937;113473;29094;2961;267554;16615;640578;451927;2.57;3.17;1400453;86148;70440;564559;277251;402055;3514235;130184;202200;761103;801294;291173;837913;490368;9.5;10.8;3.3;9.2;34.3;80.4;18.9;10.1;8.9;4.9;4.0;0.7;3.7;5.8;21.7;22.8;8.3;23.8;14.0;90.5;37.8;5268367;2645976;50.2;2622391;49.8;333573;6.3;349279;6.6;360838;6.8;341968;6.5;368474;7.0;776660;14.7;720347;13.7;715100;13.6;348854;6.6;308331;5.9;382712;7.3;187498;3.6;74733;1.4;36.4;4027042;76.4;3805501;72.2;822019;15.6;644943;12.2;4027042;2011182;49.9;2015860;50.1;644943;290333;45.0;354610;55.0;5268367;5079335;96.4;189032;3.6;5079335;96.4;4415852;83.8;209555;4.0;43613;0.8;5004;0.1;981;0.0;4921;0.1;2793;0.1;150852;2.9;20438;0.4;26694;0.5;14015;0.3;12486;0.2;23507;0.4;25852;0.5;27860;0.5;8315;0.2;3263;0.1;1135;0.0;1225;0.0;2692;0.1;251148;4.8;189032;3.6;37839;0.7;43305;0.8;39615;0.8;5039;0.1;1108425;21.0;823257;15.6;23997;0.5;7666;0.1;253505;4.8;4159942;79.0;3643026;69.1;197241;3.7;25441;0.5;147767;2.8;6619;0.1;11244;0.2;128604;2.4;2410;0.0;1;3579734;0.679;5187582;1.557;22;State;Annual~2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08;000008;;2014;01;00;Colorado~​State~Colorado;Colorado;01;2039592;1315283;600605;1005726;422618;99135;54983;210422;4078550;377992;5266022;562052;1245432;41701;123004;3356310;300186;664280;220165;5293943;724309;4263998;996427;504223;492204;273476;218728;33518;559912;5355866;4817622;4736069;2296599;2439470;81553;538244;176111;538244;214373;323871;538244;78579;122044;35123;3923;284430;14145;653699;478875;2.57;3.15;1404518;89753;76226;567889;273153;397497;3584463;148162;190720;783816;792924;294629;862158;512054;9.3;10.7;3.3;8.9;33.1;80.5;18.8;9.5;9.3;5.2;4.1;0.6;4.1;5.3;21.9;22.1;8.2;24.1;14.3;90.5;38.3;5355866;2692599;50.3;2663267;49.7;332058;6.2;355094;6.6;359413;6.7;340006;6.3;384832;7.2;798685;14.9;724786;13.5;711280;13.3;350888;6.6;319252;6.0;409895;7.7;189653;3.5;80024;1.5;36.3;4108721;76.7;3895625;72.7;866433;16.2;679572;12.7;4108721;2050929;49.9;2057792;50.1;679572;308984;45.5;370588;54.5;5355866;5171538;96.6;184328;3.4;5171538;96.6;4520381;84.4;215446;4.0;55784;1.0;4687;0.1;575;0.0;9769;0.2;3864;0.1;157958;2.9;27379;0.5;29727;0.6;13804;0.3;9443;0.2;24801;0.5;18374;0.3;34430;0.6;6679;0.1;2872;0.1;845;0.0;1085;0.0;1877;0.0;215290;4.0;184328;3.4;36234;0.7;43001;0.8;38365;0.7;6496;0.1;1135107;21.2;835543;15.6;28603;0.5;7417;0.1;263544;4.9;4220759;78.8;3686726;68.8;205894;3.8;30777;0.6;155985;2.9;6092;0.1;7508;0.1;127777;2.4;4508;0.1;1;3629729;0.678;5268367;1.661;22;State;Annual~2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09;000009;;2012;01;00;Connecticut~​State~Connecticut;Connecticut;01;1357812;902369;401316;660876;272625;63217;28196;178276;2789272;216095;3534619;376618;791825;31245;100495;2233159;183789;509635;161584;3555319;455443;3114940;415229;270801;144428;64117;80311;25150;377936;3590347;3094926;2965323;1981537;983786;129603;495421;149979;495421;233804;261617;495421;137252;118607;24519;1588;197472;15983;435474;371861;2.56;3.15;954957;64718;44882;361987;204704;278666;2457978;102145;147041;682207;433019;182429;503440;407697;7.7;10.7;3.9;8.2;31.7;87.6;11.7;7.6;4.1;1.8;2.3;0.7;4.2;6.0;27.8;17.6;7.4;20.5;16.6;89.9;37.1;3590347;1749806;48.7;1840541;51.3;193070;5.4;216202;6.0;235401;6.6;257301;7.2;230395;6.4;432609;12.0;458041;12.8;567053;15.8;255006;7.1;213245;5.9;281784;7.8;164271;4.6;85969;2.4;40.4;2797581;77.9;2637741;73.5;658060;18.3;532024;14.8;2797581;1344132;48.0;1453449;52.0;532024;226464;42.6;305560;57.4;3590347;3496463;97.4;93884;2.6;3496463;97.4;2804972;78.1;366350;10.2;11627;0.3;;;;;;;;;147830;4.1;49032;1.4;34976;1.0;11248;0.3;4810;0.1;9652;0.3;9595;0.3;28517;0.8;2261;0.1;;;;;;;;;163423;4.6;93884;2.6;32544;0.9;10319;0.3;15000;0.4;4210;0.1;510647;14.2;52845;1.5;274390;7.6;10382;0.3;173030;4.8;3079700;85.8;2512773;70.0;339063;9.4;6099;0.2;146701;4.1;2233;0.1;10714;0.3;62117;1.7;4359;0.1;1;2413650;0.672;3580709;0.269;29;State;Annual~2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
